ID,novelindex,평점
1br***,5,4
1br***,40,4
1br***,89,4
1br***,1,4
1br***,102,4
1br***,25,4
1br***,119,3
1br***,796,4
1br***,466,4
1br***,481,3
1br***,270,5
1br***,474,4
1br***,46,4
1br***,271,4
1br***,3,4
1fl***,23,5
1fl***,27,5
1fl***,797,5
1fl***,424,5
1fl***,5,5
1fl***,40,5
1fl***,89,5
1fl***,0,5
1fl***,1,5
1fl***,116,5
1fl***,25,5
1fl***,466,5
1fl***,481,5
1fl***,270,5
1fl***,46,5
1fl***,271,5
1fl***,3,5
1fr***,23,4
1fr***,7,5
1fr***,797,4
1fr***,424,4
1fr***,55,5
1fr***,40,4
1fr***,488,3
1fr***,0,4
1fr***,132,4
1fr***,25,4
1fr***,463,4
1fr***,466,5
1fr***,469,5
1fr***,481,4
1fr***,113,4
1fr***,270,4
1fr***,131,5
1fr***,46,4
1fr***,49,5
1fr***,2,5
1fr***,30,5
1fr***,271,4
1fr***,3,4
1fr***,138,5
1ja***,23,1
1ja***,797,3
1ja***,424,1
1ja***,5,2
1ja***,485,5
1ja***,40,3
1ja***,161,5
1ja***,25,1
1ja***,796,1
1ja***,481,1
1ja***,270,3
1ja***,484,4
1ja***,3,2
1pe***,659,4
1pe***,655,3
1pe***,140,3
1pe***,683,4
1pe***,671,4
1pe***,57,4
1pe***,27,4
1pe***,120,4
1pe***,154,4
1pe***,54,4
1pe***,518,4
1pe***,488,4
1pe***,772,4
1pe***,647,4
1pe***,109,4
1pe***,510,4
1pe***,60,4
1pe***,482,4
1pe***,49,4
1pe***,652,4
1pe***,769,5
1pe***,35,4
1pe***,503,4
1pe***,115,3
1pe***,203,4
1pe***,676,4
1pe***,171,5
1su***,8,5
1su***,93,4
1su***,424,4
1su***,128,4
1su***,5,5
1su***,40,5
1su***,89,5
1su***,68,5
1su***,25,4
1su***,796,4
1su***,46,5
1su***,76,5
1su***,468,5
1su***,271,5
1su***,26,5
1su***,3,4
1su***,36,5
1to***,33,5
1to***,57,5
1to***,128,4
1to***,132,4
1to***,496,5
1to***,150,4
1to***,92,4
1to***,463,4
1to***,473,5
1to***,469,4
1to***,112,5
1to***,101,5
1to***,95,4
1to***,111,5
1to***,73,4
1to***,45,4
1to***,491,5
1to***,64,5
1to***,105,5
1to***,117,5
1wi***,140,5
1wi***,23,5
1wi***,103,5
1wi***,27,5
1wi***,120,5
1wi***,797,5
1wi***,154,5
1wi***,424,4
1wi***,71,5
1wi***,5,5
1wi***,40,5
1wi***,488,5
1wi***,0,5
1wi***,139,5
1wi***,1,5
1wi***,25,5
1wi***,126,5
1wi***,86,5
1wi***,109,5
1wi***,796,5
1wi***,466,5
1wi***,510,5
1wi***,665,5
1wi***,60,5
1wi***,482,5
1wi***,481,5
1wi***,270,5
1wi***,517,5
1wi***,46,5
1wi***,49,5
1wi***,76,5
1wi***,271,5
1wi***,26,5
1wi***,3,5
1wi***,82,4
200***,23,4
200***,7,5
200***,8,4
200***,103,4.5
200***,57,5
200***,9,5
200***,67,4
200***,797,5
200***,458,5
200***,154,5
200***,424,4.5
200***,54,5
200***,98,5
200***,5,5
200***,485,5
200***,40,4.5
200***,488,5
200***,89,4
200***,158,5
200***,0,4
200***,512,4
200***,1,4
200***,486,5
200***,32,5
200***,161,5
200***,25,4
200***,636,4
200***,532,4
200***,480,5
200***,86,4
200***,647,4
200***,796,4
200***,507,5
200***,459,5
200***,39,1
200***,466,4
200***,197,5
200***,487,4
200***,686,4
200***,60,4
200***,482,4.5
200***,22,4
200***,476,4
200***,481,4
200***,62,5
200***,270,4
200***,17,5
200***,517,4
200***,478,4.5
200***,90,4
200***,46,4
200***,35,1
200***,468,5
200***,505,5
200***,30,4
200***,484,5
200***,503,4
200***,163,3
200***,271,5
201***,172,5
201***,766,5
201***,640,5
201***,27,5
201***,797,5
201***,424,5
201***,5,5
201***,40,5
201***,461,4
201***,0,5
201***,53,4
201***,1,5
201***,25,5
201***,796,5
201***,459,5
201***,466,5
201***,482,4
201***,481,5
201***,205,3
201***,270,5
201***,478,2.5
201***,46,5
201***,76,5
201***,35,5
201***,271,5
201***,3,5
201***,637,4
203***,490,4
203***,23,4
203***,528,4
203***,797,4
203***,5,4
203***,485,3
203***,40,4
203***,89,4
203***,0,3
203***,467,4
203***,61,4
203***,25,3
203***,480,4
203***,15,4
203***,796,3
203***,143,3
203***,462,4
203***,466,4
203***,479,4
203***,20,4
203***,469,4
203***,481,3
203***,471,4
203***,59,4
203***,491,4
203***,2,4
203***,468,4
203***,271,4
203***,470,4
203***,117,4
20b***,23,5
20b***,797,5
20b***,5,5
20b***,40,5
20b***,0,5
20b***,1,5
20b***,25,5
20b***,466,5
20b***,481,5
20b***,270,5
20b***,46,5
20b***,271,5
20b***,26,5
20b***,3,5
20m***,23,4
20m***,7,4
20m***,528,4
20m***,797,4
20m***,5,4
20m***,40,4
20m***,89,4
20m***,0,4
20m***,25,4
20m***,15,4
20m***,796,4
20m***,463,4
20m***,466,4
20m***,481,4
20m***,46,4
20m***,76,4
20m***,460,4
20m***,271,4
20m***,3,4
212***,33,5
212***,23,4.5
212***,8,5
212***,797,4.5
212***,37,4
212***,424,4.5
212***,794,5
212***,5,4.5
212***,810,5
212***,40,5
212***,89,4.5
212***,0,4.5
212***,1,4.5
212***,25,4.5
212***,42,4
212***,796,4.5
212***,459,5
212***,466,4.5
212***,481,4.5
212***,270,4.5
212***,51,4
212***,46,4.5
212***,76,4.5
212***,271,4.5
212***,26,4.5
212***,3,4.5
212***,36,4
212***,108,5
212***,16,4
213***,797,5
213***,121,5
213***,458,5
213***,71,4
213***,98,4
213***,5,5
213***,164,4
213***,502,5
213***,488,5
213***,464,5
213***,32,5
213***,122,5
213***,796,5
213***,507,4
213***,516,5
213***,462,5
213***,510,5
213***,641,4
213***,90,3
213***,648,4
213***,460,5
213***,505,5
217***,23,5
217***,797,4
217***,37,4
217***,424,4
217***,810,5
217***,40,5
217***,25,4
217***,466,5
217***,94,4
217***,481,4
217***,270,4
217***,271,5
217***,28,5
21r***,23,5
21r***,797,4
21r***,5,5
21r***,40,5
21r***,0,5
21r***,25,4
21r***,796,4
21r***,466,5
21r***,481,4
21r***,270,4
21r***,76,5
21r***,271,5
222***,23,5
222***,8,4
222***,797,5
222***,5,4
222***,89,5
222***,0,5
222***,1,5
222***,25,5
222***,796,5
222***,466,5
222***,481,5
222***,46,4
222***,76,5
222***,271,5
222***,3,4
222***,16,3
228***,135,2
228***,148,4
228***,23,4
228***,7,4
228***,797,4
228***,424,4
228***,5,4
228***,40,4
228***,89,4
228***,0,4
228***,1,4
228***,32,5
228***,68,4
228***,10,4
228***,25,4
228***,796,4
228***,466,4
228***,481,4
228***,205,4
228***,270,4
228***,46,4
228***,76,4
228***,29,4
228***,468,4
228***,271,4
228***,26,4
228***,3,4
228***,36,4
22h***,23,5
22h***,8,4
22h***,797,5
22h***,424,5
22h***,5,5
22h***,89,5
22h***,0,5
22h***,1,5
22h***,25,4
22h***,796,5
22h***,462,5
22h***,466,4
22h***,481,5
22h***,46,5
22h***,76,5
22h***,271,5
22h***,3,4
22h***,16,3
248***,148,5
248***,23,5
248***,7,5
248***,8,5
248***,67,5
248***,797,5
248***,40,5
248***,0,5
248***,1,5
248***,31,5
248***,466,5
248***,481,5
248***,46,5
248***,76,5
248***,460,5
248***,468,5
25d***,134,4
25d***,23,5
25d***,7,5
25d***,797,4
25d***,424,4
25d***,5,4
25d***,40,4
25d***,89,4
25d***,0,4
25d***,1,4
25d***,486,5
25d***,25,4
25d***,466,4
25d***,481,4
25d***,113,5
25d***,270,4
25d***,46,4
25d***,76,4
25d***,30,1
25d***,271,5
25d***,26,4
25d***,3,4
25d***,6,5
25q***,23,4
25q***,797,5
25q***,424,4
25q***,5,5
25q***,40,4
25q***,25,4
25q***,796,5
25q***,481,3
25q***,271,5
25q***,3,4
28h***,497,4
28h***,671,4
28h***,472,4
28h***,7,5
28h***,96,3
28h***,458,4
28h***,154,4
28h***,71,4
28h***,54,3
28h***,502,3
28h***,488,5
28h***,461,5
28h***,486,5
28h***,161,4
28h***,68,3
28h***,496,5
28h***,126,4
28h***,118,5
28h***,499,4
28h***,508,4
28h***,60,3
28h***,495,5
28h***,634,4
28h***,59,3
28h***,492,5
28h***,511,4
28h***,19,5
28h***,29,4
28h***,35,4
28h***,664,4
28h***,144,4
28h***,36,5
28h***,6,5
28h***,105,5
2af***,7,5
2af***,424,5
2af***,89,5
2af***,0,5
2af***,68,5
2af***,205,5
2af***,113,5
2af***,46,5
2af***,76,5
2af***,26,5
2an***,23,5
2an***,797,5
2an***,424,5
2an***,40,5
2an***,89,5
2an***,1,5
2an***,25,5
2an***,796,5
2an***,466,5
2an***,60,5
2an***,481,5
2an***,49,5
2an***,76,5
2an***,3,5
2ju***,7,4
2ju***,103,3
2ju***,120,4
2ju***,488,3
2ju***,86,4
2ju***,109,3
2ju***,517,3
2ju***,84,3
2ju***,484,4
2ju***,4,4
2la***,797,5
2la***,424,4
2la***,5,5
2la***,40,5
2la***,89,5
2la***,0,4
2la***,25,4
2la***,796,4
2la***,481,5
2la***,270,5
2la***,46,5
2la***,76,4
2la***,271,5
2la***,26,4
2la***,3,5
2mj***,148,5
2mj***,23,5
2mj***,7,5
2mj***,8,5
2mj***,67,5
2mj***,797,5
2mj***,48,5
2mj***,37,5
2mj***,424,5
2mj***,794,5
2mj***,5,5
2mj***,465,5
2mj***,810,5
2mj***,40,5
2mj***,89,5
2mj***,0,5
2mj***,1,5
2mj***,31,5
2mj***,10,5
2mj***,25,5
2mj***,480,5
2mj***,174,5
2mj***,14,5
2mj***,466,5
2mj***,38,5
2mj***,20,5
2mj***,63,5
2mj***,107,5
2mj***,481,5
2mj***,270,5
2mj***,17,5
2mj***,477,5
2mj***,46,5
2mj***,76,5
2mj***,468,5
2mj***,21,5
2mj***,271,5
2mj***,26,5
2mj***,3,5
2mj***,58,5
2mj***,16,5
2s1***,148,4
2s1***,640,4
2s1***,23,5
2s1***,7,4
2s1***,8,4
2s1***,103,4
2s1***,67,4
2s1***,120,5
2s1***,797,5
2s1***,154,5
2s1***,424,4
2s1***,147,5
2s1***,44,5
2s1***,794,5
2s1***,5,5
2s1***,502,5
2s1***,40,4
2s1***,488,5
2s1***,129,5
2s1***,89,5
2s1***,0,4
2s1***,464,5
2s1***,151,5
2s1***,1,4
2s1***,32,5
2s1***,10,4
2s1***,25,4
2s1***,126,5
2s1***,75,4
2s1***,86,5
2s1***,109,4
2s1***,796,4
2s1***,78,1
2s1***,174,4
2s1***,499,4
2s1***,463,5
2s1***,466,4
2s1***,91,5
2s1***,20,5
2s1***,481,4
2s1***,62,4
2s1***,113,5
2s1***,270,4
2s1***,17,4
2s1***,634,5
2s1***,517,5
2s1***,111,5
2s1***,46,4
2s1***,76,4
2s1***,460,5
2s1***,2,5
2s1***,468,5
2s1***,271,5
2s1***,26,4
2s1***,3,4
2s1***,58,4
2s1***,470,4
2s1***,16,3
315***,140,4
315***,23,4
315***,103,5
315***,27,4
315***,120,4
315***,797,5
315***,154,5
315***,424,4
315***,147,5
315***,520,5
315***,71,5
315***,5,5
315***,40,4
315***,488,5
315***,494,4
315***,461,5
315***,89,5
315***,158,5
315***,139,4
315***,1,5
315***,25,5
315***,636,4
315***,126,5
315***,532,4
315***,86,4
315***,109,5
315***,796,5
315***,78,4
315***,466,4
315***,684,4
315***,510,4
315***,641,4
315***,487,4
315***,60,4
315***,482,4
315***,481,4
315***,270,5
315***,517,5
315***,662,4
315***,645,4
315***,706,4
315***,46,5
315***,49,5
315***,492,4
315***,76,5
315***,35,5
315***,271,4
315***,26,5
315***,3,5
315***,171,4
315***,82,4
315***,108,4
321***,23,5
321***,8,4
321***,797,5
321***,794,4
321***,5,5
321***,89,5
321***,0,5
321***,1,5
321***,25,5
321***,466,5
321***,481,5
321***,46,5
321***,76,5
321***,271,5
321***,3,4
321***,16,3
333***,683,5
333***,23,4
333***,8,5
333***,797,5
333***,424,5
333***,5,5
333***,89,5
333***,0,5
333***,1,5
333***,25,5
333***,796,5
333***,466,5
333***,481,5
333***,46,5
333***,76,5
333***,271,5
333***,3,4
333***,16,2
337***,797,4
337***,54,4
337***,128,5
337***,488,4
337***,69,5
337***,459,5
337***,111,5
337***,471,5
337***,49,5
337***,511,3
337***,117,4
340***,134,4
340***,515,4
340***,98,4
340***,512,4
340***,160,4
340***,486,5
340***,532,4
340***,459,5
340***,482,4
340***,484,3
340***,52,5
36l***,23,5
36l***,797,5
36l***,424,5
36l***,5,4
36l***,40,5
36l***,1,4
36l***,25,5
36l***,796,5
36l***,466,4
36l***,481,5
36l***,270,5
36l***,271,5
36l***,3,4
383***,23,5
383***,797,5
383***,458,4
383***,128,5
383***,5,5
383***,1,5
383***,43,4
383***,25,5
383***,796,5
383***,459,5
383***,46,5
383***,76,5
383***,271,4.5
383***,26,5
386***,23,5
386***,8,5
386***,424,5
386***,5,5
386***,40,5
386***,89,5
386***,1,5
386***,25,5
386***,459,5
386***,270,5
386***,46,5
386***,76,5
386***,271,5
386***,26,5
386***,3,5
38v***,148,5
38v***,23,5
38v***,8,5
38v***,67,5
38v***,797,5
38v***,37,5
38v***,424,5
38v***,794,5
38v***,5,5
38v***,40,5
38v***,89,5
38v***,0,5
38v***,1,5
38v***,10,5
38v***,25,5
38v***,796,5
38v***,466,5
38v***,481,5
38v***,270,5
38v***,17,5
38v***,46,5
38v***,76,5
38v***,468,5
38v***,271,5
38v***,16,5
3ac***,106,1
3ac***,7,5
3ac***,9,3
3ac***,458,5
3ac***,71,2
3ac***,142,3
3ac***,80,4
3ac***,461,3
3ac***,0,3
3ac***,467,4
3ac***,464,4
3ac***,32,5
3ac***,69,4
3ac***,68,4
3ac***,10,3
3ac***,56,3
3ac***,25,5
3ac***,14,4
3ac***,39,1
3ac***,495,2
3ac***,22,3
3ac***,476,1
3ac***,63,4
3ac***,62,2
3ac***,474,2
3ac***,76,5
3ac***,460,5
3ac***,30,4
3ac***,21,5
3ac***,6,5
3ac***,470,4
3vt***,148,5
3vt***,23,5
3vt***,8,5
3vt***,67,5
3vt***,797,5
3vt***,37,5
3vt***,424,5
3vt***,794,5
3vt***,5,5
3vt***,40,5
3vt***,89,5
3vt***,0,5
3vt***,1,5
3vt***,10,5
3vt***,25,5
3vt***,796,5
3vt***,466,5
3vt***,481,5
3vt***,270,5
3vt***,17,5
3vt***,46,5
3vt***,76,5
3vt***,468,5
3vt***,271,5
3vt***,16,5
3yh***,23,5
3yh***,424,1
3yh***,0,5
3yh***,1,5
3yh***,25,5
3yh***,466,5
3yh***,481,4
3yh***,270,5
3yh***,46,5
3yh***,26,5
400***,103,4
400***,120,4
400***,71,4
400***,98,5
400***,502,5
400***,139,4
400***,642,4
400***,486,5
400***,126,4
400***,109,4
400***,507,4
400***,473,4
400***,60,4
400***,482,5
400***,517,4
400***,49,4
400***,35,4
400***,503,1
400***,163,4
400***,144,4
401***,106,5
401***,23,5
401***,93,5
401***,797,5
401***,424,5
401***,5,5
401***,40,5
401***,89,5
401***,0,5
401***,1,5
401***,25,5
401***,796,5
401***,466,5
401***,481,5
401***,270,5
401***,46,5
401***,471,5
401***,76,5
401***,271,5
401***,26,5
401***,3,5
419***,27,5
419***,9,4
419***,465,4
419***,461,5
419***,532,4
419***,480,5
419***,459,5
419***,39,2
419***,641,4
419***,745,4
419***,492,4
419***,19,5
419***,633,4
419***,271,5
421***,23,3
421***,120,4
421***,797,3
421***,5,3
421***,40,3
421***,0,3
421***,25,3
421***,796,3
421***,466,3
421***,270,3
421***,46,3
423***,148,5
423***,23,5
423***,8,5
423***,67,5
423***,797,5
423***,37,5
423***,424,5
423***,794,5
423***,5,5
423***,40,5
423***,89,5
423***,0,5
423***,1,5
423***,10,5
423***,25,5
423***,796,5
423***,466,5
423***,481,5
423***,270,5
423***,17,5
423***,46,5
423***,76,5
423***,468,5
423***,271,5
423***,16,5
436***,23,5
436***,424,5
436***,40,5
436***,488,4
436***,0,5
436***,1,5
436***,25,5
436***,86,4
436***,466,5
436***,481,5
436***,270,5
436***,46,5
436***,271,5
436***,26,5
444***,8,5
444***,44,5
444***,5,5
444***,139,4
444***,151,5
444***,68,3
444***,43,4
444***,127,5
444***,75,3
444***,15,5
444***,92,5
444***,462,5
444***,63,5
444***,18,5
444***,105,3
450***,23,4
450***,103,4
450***,27,5
450***,93,4
450***,797,4
450***,424,4
450***,5,4
450***,40,4
450***,488,4
450***,89,4
450***,1,4
450***,32,4
450***,10,4
450***,25,4
450***,796,5
450***,473,4
450***,481,5
450***,62,4
450***,270,4
450***,17,4
450***,46,4
450***,49,4
450***,76,5
450***,18,4
450***,460,4
450***,271,4
450***,3,4
450***,36,4
47l***,23,5
47l***,7,5
47l***,797,5
47l***,424,4
47l***,5,4
47l***,40,5
47l***,89,5
47l***,0,5
47l***,1,5
47l***,25,4
47l***,466,5
47l***,137,5
47l***,481,4
47l***,270,5
47l***,46,5
47l***,76,5
47l***,18,5
47l***,271,5
47l***,26,5
481***,23,4
481***,797,4
481***,424,4
481***,5,4
481***,40,4
481***,25,4
481***,137,4
481***,481,4
481***,270,4
481***,271,4
481***,3,4
482***,23,1
482***,797,2
482***,424,2
482***,5,4
482***,40,2
482***,89,3
482***,1,4
482***,25,2
482***,796,1
482***,466,4
482***,481,2
482***,270,2
482***,271,4
482***,26,2
482***,3,3
486***,23,5
486***,8,4
486***,797,5
486***,424,5
486***,5,5
486***,89,5
486***,0,5
486***,1,5
486***,486,5
486***,25,5
486***,796,5
486***,459,5
486***,466,5
486***,481,5
486***,46,5
486***,76,5
486***,271,5
486***,3,4
486***,16,3
4ev***,23,4
4ev***,8,5
4ev***,797,5
4ev***,424,5
4ev***,794,4
4ev***,5,5
4ev***,810,5
4ev***,40,4
4ev***,89,4
4ev***,1,4
4ev***,25,5
4ev***,796,4
4ev***,466,5
4ev***,481,4
4ev***,270,4
4ev***,492,5
4ev***,271,5
4ev***,3,4
4ev***,16,5
4fk***,106,5
4fk***,472,5
4fk***,47,5
4fk***,96,5
4fk***,103,4
4fk***,120,4
4fk***,12,5
4fk***,458,5
4fk***,154,5
4fk***,71,4
4fk***,488,5
4fk***,80,5
4fk***,461,5
4fk***,158,4
4fk***,139,4
4fk***,53,5
4fk***,65,5
4fk***,464,5
4fk***,151,5
4fk***,145,5
4fk***,69,5
4fk***,43,5
4fk***,56,5
4fk***,102,5
4fk***,61,5
4fk***,704,5
4fk***,86,5
4fk***,109,4
4fk***,100,5
4fk***,462,5
4fk***,91,5
4fk***,104,5
4fk***,479,5
4fk***,70,5
4fk***,136,5
4fk***,60,4
4fk***,495,5
4fk***,22,5
4fk***,476,5
4fk***,24,5
4fk***,97,5
4fk***,517,4
4fk***,471,5
4fk***,49,4
4fk***,18,5
4fk***,29,5
4fk***,30,5
4fk***,4,5
4fk***,28,5
4fk***,6,5
4fk***,470,5
4p3***,148,5
4p3***,23,5
4p3***,8,5
4p3***,67,5
4p3***,797,5
4p3***,424,5
4p3***,794,5
4p3***,5,5
4p3***,40,5
4p3***,89,5
4p3***,0,5
4p3***,1,5
4p3***,10,5
4p3***,25,5
4p3***,796,5
4p3***,466,5
4p3***,481,5
4p3***,270,5
4p3***,17,5
4p3***,46,5
4p3***,76,5
4p3***,468,5
4p3***,271,5
4p3***,16,5
4ro***,106,5
4ro***,33,5
4ro***,472,5
4ro***,47,5
4ro***,96,5
4ro***,81,5
4ro***,12,5
4ro***,458,5
4ro***,128,5
4ro***,34,5
4ro***,80,5
4ro***,461,5
4ro***,53,5
4ro***,65,5
4ro***,464,5
4ro***,151,5
4ro***,145,5
4ro***,69,5
4ro***,43,5
4ro***,56,5
4ro***,102,5
4ro***,496,5
4ro***,61,5
4ro***,119,5
4ro***,150,5
4ro***,15,5
4ro***,100,5
4ro***,92,5
4ro***,463,5
4ro***,39,5
4ro***,462,5
4ro***,473,5
4ro***,91,5
4ro***,104,5
4ro***,479,5
4ro***,70,5
4ro***,136,5
4ro***,495,5
4ro***,469,5
4ro***,22,5
4ro***,476,5
4ro***,24,5
4ro***,170,4.5
4ro***,97,5
4ro***,95,5
4ro***,474,5
4ro***,130,5
4ro***,45,5
4ro***,471,5
4ro***,59,5
4ro***,110,5
4ro***,491,5
4ro***,195,5
4ro***,18,5
4ro***,29,5
4ro***,30,5
4ro***,4,5
4ro***,28,5
4ro***,36,5
4ro***,6,5
4ro***,470,5
4ro***,105,5
4w9***,148,5
4w9***,23,5
4w9***,8,5
4w9***,67,5
4w9***,797,5
4w9***,37,5
4w9***,424,5
4w9***,794,5
4w9***,5,5
4w9***,40,5
4w9***,89,5
4w9***,0,5
4w9***,1,5
4w9***,10,5
4w9***,25,5
4w9***,796,5
4w9***,466,5
4w9***,481,5
4w9***,270,5
4w9***,17,5
4w9***,46,5
4w9***,76,5
4w9***,468,5
4w9***,271,5
4w9***,16,5
50w***,23,5
50w***,8,4
50w***,797,5
50w***,5,5
50w***,89,5
50w***,0,5
50w***,1,5
50w***,25,5
50w***,796,5
50w***,466,5
50w***,481,5
50w***,46,5
50w***,76,5
50w***,271,5
50w***,3,4
50w***,16,1
510***,497,4
510***,23,3
510***,8,3
510***,797,3
510***,37,3
510***,424,3
510***,794,3
510***,5,4
510***,40,3
510***,89,3
510***,1,3
510***,25,3
510***,796,3
510***,466,3
510***,481,3
510***,270,3
510***,46,3
510***,35,5
510***,271,3
510***,26,3
510***,3,3
510***,16,2
512***,23,5
512***,797,5
512***,424,5
512***,40,5
512***,0,5
512***,122,3
512***,25,5
512***,42,5
512***,481,5
512***,62,4
512***,270,5
512***,95,5
512***,271,5
512***,26,5
543***,106,5
543***,11,4
543***,135,5
543***,148,4
543***,47,5
543***,23,4
543***,7,4
543***,528,5
543***,8,4
543***,9,4
543***,67,4
543***,797,4
543***,12,5
543***,48,4
543***,37,4
543***,458,5
543***,424,4
543***,13,4
543***,794,4
543***,5,4
543***,465,4
543***,810,4
543***,34,5
543***,40,4
543***,80,5
543***,89,4
543***,0,4
543***,53,5
543***,467,5
543***,65,5
543***,464,5
543***,1,4
543***,145,5
543***,69,5
543***,43,5
543***,31,4
543***,10,4
543***,56,5
543***,102,5
543***,61,5
543***,25,4
543***,480,4
543***,796,4
543***,100,5
543***,174,5
543***,14,4
543***,466,4
543***,91,4
543***,38,4
543***,104,5
543***,479,4
543***,20,4
543***,70,5
543***,495,5
543***,22,5
543***,63,4
543***,107,4
543***,481,4
543***,24,5
543***,270,4
543***,17,4
543***,477,4
543***,46,4
543***,471,4
543***,76,4
543***,2,4
543***,468,5
543***,21,5
543***,271,4
543***,26,4
543***,3,4
543***,4,5
543***,28,5
543***,6,5
543***,470,5
543***,16,4
555***,23,5
555***,8,4
555***,797,5
555***,5,5
555***,89,5
555***,0,5
555***,1,5
555***,753,5
555***,25,4
555***,796,5
555***,466,5
555***,136,5
555***,481,5
555***,46,5
555***,76,5
555***,35,5
555***,271,5
555***,3,4
555***,16,3
55n***,185,5
55n***,515,4
55n***,103,5
55n***,458,3
55n***,44,5
55n***,53,4
55n***,702,4
55n***,496,4
55n***,61,5
55n***,126,4
55n***,532,4
55n***,100,4
55n***,20,5
55n***,509,5
55n***,131,4
567***,11,4
567***,135,4
567***,148,4
567***,23,4
567***,7,4
567***,528,5
567***,8,4
567***,9,5
567***,67,5
567***,797,4
567***,37,4
567***,424,4
567***,13,4
567***,794,4
567***,5,4
567***,465,4
567***,810,4
567***,40,4
567***,89,4
567***,0,4
567***,467,4
567***,1,5
567***,31,5
567***,10,4
567***,25,4
567***,480,4
567***,796,5
567***,174,4
567***,14,4
567***,466,4
567***,38,4
567***,20,4
567***,63,4
567***,107,4
567***,481,4
567***,270,4
567***,17,4
567***,477,4
567***,46,4
567***,76,4
567***,2,4
567***,468,4
567***,21,5
567***,271,4
567***,26,4
567***,3,4
567***,16,4
57k***,767,5
57k***,7,4
57k***,797,5
57k***,154,4
57k***,424,5
57k***,71,4
57k***,5,5
57k***,40,5
57k***,488,4
57k***,0,5
57k***,25,5
57k***,796,5
57k***,466,5
57k***,481,5
57k***,270,5
57k***,517,4
57k***,46,5
57k***,76,5
57k***,271,5
57k***,26,5
57k***,3,5
5ev***,23,5
5ev***,797,5
5ev***,424,3
5ev***,5,5
5ev***,810,5
5ev***,40,5
5ev***,0,5
5ev***,25,5
5ev***,796,5
5ev***,466,5
5ev***,481,5
5ev***,270,5
5ev***,271,5
5ev***,3,5
600***,655,4
600***,656,4
600***,23,4
600***,424,4
600***,520,4
600***,716,4
600***,650,5
600***,109,4
600***,459,5
600***,516,4
600***,482,4
600***,476,4
600***,478,5
600***,662,5
600***,492,4
600***,19,4
600***,36,4
602***,520,5
602***,494,5
602***,636,5
602***,532,4
602***,684,5
602***,487,4
602***,192,5
602***,662,5
602***,645,5
602***,706,5
602***,171,4
617***,23,5
617***,797,5
617***,424,3
617***,5,5
617***,40,4
617***,89,5
617***,0,5
617***,1,5
617***,25,3
617***,796,4
617***,466,5
617***,481,5
617***,270,3
617***,46,5
617***,76,5
617***,271,5
617***,26,5
617***,3,5
628***,23,5
628***,797,5
628***,5,5
628***,40,5
628***,89,5
628***,0,5
628***,25,5
628***,796,5
628***,466,5
628***,481,5
628***,270,5
628***,46,5
628***,76,5
628***,271,5
628***,26,5
628***,3,5
630***,655,4
630***,490,5
630***,683,5
630***,23,4
630***,7,5
630***,103,5
630***,797,3
630***,5,3
630***,488,5
630***,89,4
630***,0,5
630***,1,4
630***,466,3
630***,125,4
630***,76,5
630***,35,4
630***,26,4
630***,3,3
653***,140,4
653***,23,5
653***,8,5
653***,103,4
653***,27,4
653***,120,4
653***,756,4
653***,797,5
653***,37,5
653***,154,4
653***,424,5
653***,794,5
653***,71,4
653***,810,5
653***,40,4
653***,488,4
653***,139,3
653***,642,5
653***,25,5
653***,126,4
653***,86,4
653***,109,4
653***,747,3
653***,796,5
653***,510,4
653***,665,4
653***,60,4
653***,482,4
653***,166,4
653***,481,4
653***,99,4
653***,270,5
653***,517,4
653***,49,4
653***,82,4
653***,16,5
654***,106,4
654***,11,4
654***,135,5
654***,148,4
654***,47,5
654***,23,4
654***,7,5
654***,528,4
654***,8,4
654***,9,5
654***,67,5
654***,797,5
654***,12,5
654***,48,4
654***,37,4
654***,458,5
654***,424,4
654***,13,5
654***,44,5
654***,794,4
654***,5,5
654***,465,4
654***,810,4
654***,34,5
654***,40,4
654***,80,5
654***,89,4
654***,0,4
654***,53,5
654***,467,4
654***,65,5
654***,464,5
654***,1,4
654***,145,5
654***,69,5
654***,43,5
654***,31,5
654***,10,4
654***,56,5
654***,102,5
654***,61,5
654***,25,4
654***,796,4
654***,100,5
654***,174,4
654***,14,4
654***,466,4
654***,91,5
654***,38,4
654***,104,5
654***,479,5
654***,20,4
654***,70,5
654***,495,5
654***,22,5
654***,63,4
654***,107,4
654***,481,4
654***,24,5
654***,270,4
654***,17,4
654***,477,4
654***,46,4
654***,471,5
654***,76,4
654***,2,5
654***,468,5
654***,21,5
654***,271,4
654***,26,4
654***,3,4
654***,4,5
654***,28,5
